運行日,運行ID1,トリップ番号,トリップの起点時刻,起点の道路種別コード,経度_origin,緯度_origin,トリップの終点時刻,終点の道路種別コード,経度_destination,緯度_destination,自動車の用途,edge_id_origin,edge_id_destination,rou_id
20211003,199024,7,20211003184033,3,139.89827,35.8443,20211003185305,3,139.89063,35.90484,3,cluster_1502465169_310493872_321185911N,cluster_11755603585_11755603587_11755603591_1471737984N,20211003_199024_7
20211003,199071,2,20211003055439,3,139.7010463,35.8466844,20211003060941,3,139.8779427,35.8011945,0,1408485447N,cluster_1619643988_1619644061N,20211003_199071_2
20211003,199071,5,20211003094830,3,139.8780328,35.8004746,20211003100938,3,139.7012632,35.9266454,0,465291269N,2332537863N,20211003_199071_5
20211003,199118,5,20211003224112,2,139.7017762,35.8469643,20211003224204,2,139.7107854,35.8485443,4,2374470979N,1955925665N,20211003_199118_5
20211003,199120,2,20211003070619,0,139.70065,35.84674,20211003072129,2,139.80176,35.8014,3,2550132181N,1270148548N,20211003_199120_2
20211003,199182,11,20211003215150,3,139.89923,35.99282,20211003215331,3,139.88948,35.99897,3,1355081768N,11069313681N,20211003_199182_11
20211003,199183,3,20211003024150,3,139.70153,35.84691,20211003025619,3,139.87812,35.8002,3,1189275695N,465291269N,20211003_199183_3
20211003,199183,16,20211003134355,3,139.8781,35.80026,20211003135839,3,139.70076,35.8467,3,465291269N,1408485447N,20211003_199183_16
20211003,199269,2,20211003024747,2,139.7005426,35.9425634,20211003025112,3,139.7083717,35.9429635,4,1343280850N,504755760N,20211003_199269_2
20211003,199269,3,20211003132116,0,139.7017625,35.9414535,20211003132300,0,139.7019425,35.9425834,4,370268754N,529143487N,20211003_199269_3
20211003,199269,4,20211003134325,2,139.7001127,35.9425134,20211003134752,2,139.7120713,35.9422436,4,1343280850N,1342346185N,20211003_199269_4
20211003,199269,5,20211003190353,2,139.7076918,35.9436034,20211003190648,2,139.7008426,35.9425134,4,cluster_12072187731_1342344899N,1343280850N,20211003_199269_5
20211003,199269,7,20211003210948,2,139.7019525,35.9427134,20211003211449,0,139.7017625,35.9414935,4,7159278576N,529143487N,20211003_199269_7
20211003,199277,2,20211003121541,2,139.80182,35.80029,20211003121945,2,139.78899,35.80408,1,1498816150N,cluster_2566542868_6556350720_6556350721_9669482838N,20211003_199277_2
20211003,199277,3,20211003130807,2,139.79333,35.80166,20211003131218,2,139.80177,35.80036,1,6508727704N,1498816150N,20211003_199277_3
20211003,199311,1,20211003104526,2,139.7018465,35.8390253,20211003104655,2,139.7052962,35.8393653,0,1408485187N,cluster_1174866863_1174868819_1874408971_1874408973N,20211003_199311_1
20211003,199311,2,20211003124414,2,139.7130058,35.8329662,20211003130643,2,139.7017368,35.8313363,0,1408590699N,5575128768N,20211003_199311_2
20211003,199314,5,20211003202947,0,139.7007033,35.9276053,20211003203934,0,139.7018562,35.8468444,1,370268754N,2550126961N,20211003_199314_5
20211003,199361,1,20211004003959,3,139.70017,35.92829,20211004010728,3,139.78997,35.80054,1,4527577414N,cluster_10042515285_1615699014N,20211003_199361_1
20211003,199365,5,20211004015539,0,139.70012,35.92821,20211004021134,1,139.76093,35.80016,0,370268754N,308934664N,20211003_199365_5
20211003,199386,1,20211003153644,3,139.77358,35.83925,20211003154023,3,139.74965,35.8456,4,9657757234N,2653850308N,20211003_199386_1
20211003,199386,2,20211003154026,3,139.75395,35.84895,20211003154221,3,139.75405,35.85315,4,4765852440N,cluster_2352938606_2352938760N,20211003_199386_2
20211003,199386,3,20211003155127,3,139.71402,35.84988,20211003155615,3,139.7026,35.84641,4,9607801419N,1996476060N,20211003_199386_3
20211003,199386,5,20211003183050,3,139.70102,35.94261,20211003183611,3,139.72799,35.95607,4,1343280850N,271917679N,20211003_199386_5
20211003,199386,6,20211003194830,3,139.70498,35.94292,20211003201403,3,139.77184,35.84285,4,6109101190N,cluster_1182815086_1182816144N,20211003_199386_6
20211003,199395,92,20211003235230,3,139.8278364,35.8000552,20211004000041,3,139.8989983,35.877654,4,cluster_1022515512_3817927292N,5898861250N,20211003_199395_92
20211003,199396,9,20211003223707,3,139.70064,35.92778,20211003224832,3,139.76067,35.80127,0,1343291425N,cluster_10108597105_2350102566N,20211003_199396_9
20211003,199422,1,20211003232424,3,139.86285,35.84488,20211003233330,3,139.88093,35.80145,3,cluster_2287858618_2287858630_3772939196N,764898188N,20211003_199422_1
20211003,199428,1,20211003113931,2,139.7001508,35.9757682,20211003114352,2,139.700092,35.9614809,4,1341179247N,1343341529N,20211003_199428_1
20211003,199428,2,20211003120240,2,139.7001833,35.9283152,20211003121045,2,139.7279927,35.8822705,4,4527577414N,1226695441N,20211003_199428_2
20211003,199428,3,20211003181548,2,139.7311726,35.8783311,20211003184029,2,139.7004008,35.9752183,4,1185397603N,10252617711N,20211003_199428_3
20211003,199446,1,20211003080232,3,139.8290347,35.8652954,20211003080847,3,139.8295351,35.8434685,4,504161835N,1417070210N,20211003_199446_1
20211003,199446,2,20211003085050,3,139.8314752,35.8331402,20211003085157,3,139.8314752,35.8320804,4,cluster_1417069516_1417069519N,360704619N,20211003_199446_2
20211003,199446,3,20211003091825,3,139.8314752,35.8321104,20211003091832,3,139.8316452,35.8322203,4,360704619N,360704619N,20211003_199446_3
20211003,199446,4,20211003091953,3,139.8306151,35.8381094,20211003091953,3,139.8306151,35.8381094,4,1417069858N,1417069858N,20211003_199446_4
20211003,199446,5,20211003103403,3,139.8292251,35.8441384,20211003103918,3,139.8235853,35.8499675,4,360704701N,J65N,20211003_199446_5
20211003,199446,6,20211003104810,3,139.7682303,35.8488858,20211003105910,3,139.7002333,35.9277852,4,2352927498N,4527589470N,20211003_199446_6
20211003,199446,8,20211003135019,3,139.7930625,35.9985062,20211003143915,3,139.8293651,35.8434985,4,10784499815N,360704701N,20211003_199446_8
20211003,199446,9,20211003154417,3,139.8295351,35.8427786,20211003155850,3,139.8780327,35.8006146,4,1417070210N,465291269N,20211003_199446_9
20211003,199446,12,20211003180138,3,139.8780827,35.8006146,20211003180621,3,139.8657528,35.8303607,4,465291269N,1520938446N,20211003_199446_12
20211003,199446,13,20211003180654,3,139.861613,35.8336103,20211003181737,3,139.8298346,35.8654054,4,944754173N,504161835N,20211003_199446_13
20211003,199471,1,20211003010810,3,139.76074,35.80042,20211003011517,3,139.73683,35.85025,3,cluster_10108597108_2350102556N,2353077593N,20211003_199471_1
20211003,199471,2,20211003233153,3,139.74968,35.85244,20211003234225,3,139.80618,35.83407,3,9890815041N,6298718085N,20211003_199471_2
20211003,199493,1,20211003170109,2,139.7924745,35.9237063,20211003171146,2,139.8230719,35.9325351,0,5311000346N,1349133202N,20211003_199493_1
20211003,199493,2,20211003181107,2,139.8247717,35.933165,20211003182020,2,139.7924845,35.9236263,0,4665086869N,5311000346N,20211003_199493_2
20211003,199497,3,20211003215251,0,139.7009332,35.9273853,20211003220509,1,139.760582,35.8013936,3,370268754N,308934664N,20211003_199497_3
20211003,199508,14,20211003162826,0,139.7000333,35.9282852,20211003164027,1,139.760482,35.8016935,2,370268754N,308934664N,20211003_199508_14
20211003,199512,2,20211004000525,3,139.79266,35.99921,20211004003434,3,139.80174,35.80158,2,10784499818N,cluster_10050965228_2566542776N,20211003_199512_2
20211003,199547,1,20211003034201,3,139.73759,35.85184,20211003034812,3,139.77145,35.84353,0,cluster_1354261529_2353077600N,cluster_1182815086_1182816144N,20211003_199547_1
20211003,199547,2,20211003042654,3,139.77115,35.84368,20211003043449,3,139.73789,35.86096,0,2659956773N,2653850335N,20211003_199547_2
20211003,199547,3,20211003045049,3,139.72628,35.86442,20211003045803,3,139.70134,35.8467,0,2664381267N,1189275695N,20211003_199547_3
20211003,199547,6,20211003072842,3,139.7018,35.84709,20211003073056,3,139.72494,35.85195,0,2374470979N,1354805126N,20211003_199547_6
20211003,199547,7,20211003101350,3,139.72834,35.86198,20211003102858,3,139.77741,35.8399,0,1187343951N,cluster_2658423680_9662293048N,20211003_199547_7
20211003,199547,8,20211003112715,3,139.77128,35.84358,20211003115044,3,139.7002,35.92446,0,2659956773N,1343291102N,20211003_199547_8
20211003,199547,10,20211003175841,3,139.70036,35.84689,20211003180220,3,139.72479,35.85188,0,9920239212N,1354805126N,20211003_199547_10
20211003,199553,3,20211003115221,3,139.89931,35.87772,20211003120747,3,139.70201,35.84688,3,cluster_1503594210_7947221530N,2663068630N,20211003_199553_3
20211003,199553,4,20211003143402,3,139.7022,35.84701,20211003144855,3,139.8998,35.87808,3,2374470979N,cluster_1503594210_7947221530N,20211003_199553_4
20211003,199582,1,20211003080746,2,139.7462,35.86467,20211003081812,1,139.76093,35.80014,4,1184348395N,308934664N,20211003_199582_1
20211003,199582,2,20211003215454,1,139.76054,35.80105,20211003220444,3,139.73499,35.86015,4,308934664N,2144957322N,20211003_199582_2
20211003,199582,3,20211003230444,3,139.73509,35.86015,20211003230906,2,139.74623,35.86523,4,2144957322N,1184348030N,20211003_199582_3
20211003,199591,5,20211003154315,3,139.7850032,35.9934767,20211003160648,3,139.8482808,35.9115997,2,4724531451N,1349135774N,20211003_199591_5
20211003,199591,6,20211003163640,3,139.8490007,35.9123195,20211003170235,3,139.7744739,35.9988359,2,1349135774N,1341042518N,20211003_199591_6
20211003,199614,5,20211003134754,3,139.79291,35.99896,20211003143314,3,139.81125,35.87818,1,10784499817N,1377378373N,20211003_199614_5
20211003,199614,6,20211003155030,3,139.81153,35.87742,20211003155139,3,139.81158,35.87756,1,1377378373N,1377378373N,20211003_199614_6
20211003,199614,7,20211003163327,3,139.81153,35.87757,20211003170702,3,139.79239,35.99924,1,1377378373N,10784499818N,20211003_199614_7
20211003,199614,10,20211003190742,3,139.79315,35.99837,20211003195529,3,139.85976,35.83629,1,1341069779N,530882841N,20211003_199614_10
20211003,199614,11,20211003205048,3,139.86114,35.83096,20211003212249,3,139.70011,35.84635,1,2916233434N,1996446727N,20211003_199614_11
20211003,199644,1,20211003093043,3,139.77937,35.85505,20211003094522,3,139.73602,35.88782,0,1182813434N,1864765232N,20211003_199644_1
20211003,199644,2,20211003113440,3,139.73709,35.88702,20211003120031,3,139.78591,35.85291,0,5103532971N,1971995057N,20211003_199644_2
20211003,199664,9,20211003051849,3,139.7020962,35.8469643,20211003052948,3,139.7649316,35.8020337,3,2374470979N,10108632694N,20211003_199664_9
20211003,199664,10,20211003054810,3,139.7672314,35.8020337,20211003054843,3,139.7703711,35.8016139,3,cluster_10106342112_721061784N,10106347924N,20211003_199664_10
20211003,199664,11,20211003064813,3,139.7700411,35.8013339,20211003070203,3,139.7009563,35.8466544,3,10106347923N,1408485447N,20211003_199664_11
20211003,199671,1,20211003043543,3,139.73006,35.89329,20211003044705,3,139.76053,35.80158,1,J122N,10108658437N,20211003_199671_1
20211003,199671,6,20211003065747,3,139.76085,35.80015,20211003071519,3,139.75242,35.88841,1,cluster_10108597108_2350102556N,1377284313N,20211003_199671_6
20211003,199678,2,20211003175103,0,139.89954,35.87783,20211003180054,0,139.87785,35.80163,3,5478033280N,465290731N,20211003_199678_2
20211003,199682,1,20211003033023,3,139.89546,35.81713,20211003035829,3,139.70063,35.84666,0,cluster_278079268_5880860958_7930232274N,1408485447N,20211003_199682_1
20211003,199682,5,20211003070516,3,139.7006,35.92771,20211003071845,3,139.70017,35.873,0,1343291425N,2668623104N,20211003_199682_5
20211003,199682,6,20211003075202,3,139.70133,35.8738,20211003083716,3,139.8782,35.80009,0,1692011210N,465291269N,20211003_199682_6
20211003,199682,7,20211003100400,3,139.87803,35.80057,20211003104903,3,139.73571,35.81463,0,465291269N,2145266413N,20211003_199682_7
20211003,199682,8,20211003111457,3,139.72507,35.80978,20211003112027,3,139.72705,35.80036,0,1186078935N,4244095334N,20211003_199682_8
20211003,199682,9,20211003114213,3,139.7259,35.80588,20211003115155,3,139.70123,35.80636,0,1168289674N,1186080209N,20211003_199682_9
20211003,199682,10,20211003133904,3,139.70074,35.84678,20211003135749,3,139.87816,35.80056,0,1408485447N,465291269N,20211003_199682_10
20211003,199682,12,20211003162139,3,139.89558,35.82226,20211003162139,3,139.89558,35.82226,0,cluster_390128390_5880860973_7930246990N,cluster_390128390_5880860973_7930246990N,20211003_199682_12
20211003,199708,2,20211003205408,3,139.89987,35.87793,20211003210251,3,139.82817,35.80052,1,cluster_1503594210_7947221530N,1417200527N,20211003_199708_2
20211003,199710,1,20211003083823,2,139.7000124,35.9517622,20211003084922,2,139.7472663,35.9890163,4,1343357798N,cluster_271730914_271917744N,20211003_199710_1
